,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
103,GCFF11,Títulos e Val. Mob.,"R$ 97,68",11620.0,"R$ 0,92","0,94%","2,74%","5,36%","0,00%","0,91%","0,89%","0,00%","2,74%","-2,49%","-1,57%","7,03%","R$ 32.936.934,84","R$ 97,27",1.0,,,,,,,0
104,WTSP11B,Híbrido,"R$ 47,92",10.0,"R$ 0,17","0,33%","0,78%","1,54%","3,49%","0,26%","0,26%","0,29%","0,78%","-3,90%","-3,58%","-4,74%","R$ 79.151.217,54","R$ 79,74",0.6,"0,21%","-0,04%","0,17%","0,37%",,,0
105,OULG11,Outros,"R$ 70,50",37110.0,"R$ 0,50","0,69%","2,03%","4,18%","8,13%","0,68%","0,70%","0,68%","2,03%","1,64%","2,34%","-4,11%","R$ 232.812.018,34","R$ 93,83",0.75,"0,53%","-0,45%","0,08%","1,31%","0,00%",,2
106,OUFF11,Títulos e Val. Mob.,"R$ 82,80",31670.0,"R$ 0,70","0,83%","2,21%","4,53%","8,42%","0,74%","0,75%","0,70%","2,21%","0,12%","0,95%","-1,09%","R$ 161.754.057,18","R$ 89,15",0.93,"0,79%","-1,74%","-0,97%","0,08%",,,0
107,ARCT11,Híbrido,"R$ 115,99",37220.0,"R$ 2,31","2,08%","6,66%","10,73%","18,59%","2,22%","1,79%","1,55%","6,66%","-20,14%","-18,48%","-14,72%","R$ 42.242.859,00","R$ 97,31",1.19,,,,,,,2
108,ALZR11,Logística,"R$ 128,59",83350.0,"R$ 0,61","0,47%","1,32%","2,22%","4,87%","0,44%","0,37%","0,41%","1,32%","4,64%","5,13%","0,77%","R$ 459.176.735,74","R$ 102,51",1.25,,,,,"0,00%",,13
109,XPIN11,Outros,"R$ 110,02",96030.0,"R$ 0,62","0,56%","1,65%","3,25%","6,43%","0,55%","0,54%","0,54%","1,65%","-0,77%","-0,21%","-1,80%","R$ 729.732.294,31","R$ 110,79",0.99,"0,56%","0,08%","0,64%","1,50%","9,90%",,5
110,EVBI11,Híbrido,"R$ 104,87",40.0,"R$ 0,64","0,61%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,80%","-0,12%","0,49%","6,77%","R$ 105.838.049,81","R$ 97,78",1.07,,,,,,,0
111,HBRH11,Híbrido,"R$ 97,21",970.0,"R$ 0,63","0,65%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,32%","-2,79%","-2,16%","-1,50%","R$ 245.820.085,40","R$ 109,46",0.89,,,,,,,3
112,BRLA11,Híbrido,,,"R$ 0,97","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,"0,00%","0,00%","0,00%","R$ 122.505.179,38","R$ 125,49",,,,,,,,0
113,HRDF11,Híbrido,"R$ 1,64",37730.0,"R$ 6,80",,,,,,,,,,,,"R$ 13.751.330,15","R$ 1,81",0.9,,,,,,,0
114,CJCT11,Lajes Corporativas,"R$ 62,00",15400.0,"R$ 0,00",,,,,,,,,,,,"R$ 182.926.242,57","R$ 67,50",0.92,,,,,"59,00%",,1
115,HCRI11,Hospital,"R$ 445,00",3290.0,"R$ 3,08",,,,,,,,,,,,"R$ 60.625.329,85","R$ 303,13",1.47,,,,,"0,00%",,1
116,AFOF11,Títulos e Val. Mob.,"R$ 224,98",70.0,"R$ 8,76",,,,,,,,,,,,"R$ 39.057.853,78","R$ 106,39",2.11,,,,,,,0
117,VVPR11,Híbrido,"R$ 99,80",10290.0,"R$ 0,62",,,,,,,,,,,,"R$ 231.091.836,17","R$ 100,22",1.0,,,,,"0,00%",,6
118,BPML11,Shoppings,"R$ 94,38",5060.0,"R$ 0,61",,,,,,,,,,,,"R$ 593.265.060,03","R$ 137,81",0.68,,,,,"5,60%",,7
119,KINP11,Residencial,"R$ 13,84",640.0,"R$ 0,19",,,,,,,,,,,,"R$ 61.010.884,15","R$ 8,54",1.62,,,,,,,0
120,LFTT11,Residencial,"R$ 104,45",1120.0,"R$ 0,75",,,,,,,,,,,,"R$ 365.605.185,72","R$ 56,91",1.84,,,,,,,0
121,CNES11,Lajes Corporativas,"R$ 42,73",18740.0,"R$ 0,08","0,18%","0,72%","1,82%","3,98%","0,24%","0,30%","0,33%","0,72%","-7,58%","-7,42%","-19,23%","R$ 270.777.027,80","R$ 91,81",0.47,,,,,"54,50%",,1
122,BTLG11,Logística,"R$ 115,29",594890.0,"R$ 0,63","0,56%","1,60%","3,24%","6,06%","0,53%","0,54%","0,51%","1,60%","-1,62%","-1,07%","-3,66%","R$ 1.309.829.892,03","R$ 100,88",1.14,,,,,"0,00%","0,00%",12
123,BTAL11,Outros,"R$ 105,00",75120.0,"R$ 0,35","0,34%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,34%","0,00%","0,34%","0,34%","R$ 599.475.171,69","R$ 100,20",1.05,,,,,,,0
124,SEQR11,Outros,"R$ 92,49",49910.0,"R$ 0,67","0,73%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,73%","0,00%","0,73%","0,73%","R$ 155.646.919,90","R$ 105,02",0.88,,,,,,,0
125,MGCR11,Títulos e Val. Mob.,"R$ 100,00",12620.0,"R$ 0,95","0,93%","2,57%","0,00%","0,00%","0,86%","0,00%","0,00%","2,57%","2,97%","3,93%","8,76%","R$ 68.736.081,82","R$ 95,48",1.05,,,,,,,0
126,BLMG11,Outros,"R$ 104,98",76230.0,"R$ 0,73","0,69%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,38%","0,00%","0,69%","1,39%","R$ 189.043.776,02","R$ 99,50",1.06,,,,,"0,00%",,1
127,FLRP11,Shoppings,"R$ 1.310,00",150.0,"R$ 5,65","0,43%","1,38%","2,40%","0,00%","0,46%","0,40%","0,00%","1,38%","0,01%","0,45%","0,63%","R$ 108.310.101,43","R$ 1.660,38",0.79,,,,,"2,06%",,1
128,ERCR11,Híbrido,"R$ 90.000,00",10.0,"R$ 1,26",,,,,,,,,,,,"R$ 222.673.897,46","R$ 93.717,97",0.96,,,,,,,0
129,BLMC11,Outros,,,"R$ 0,33","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,"0,00%","0,00%","0,00%","R$ 9.934.269,90","R$ 99,34",,,,,,,,0
130,FCFL11,Outros,"R$ 110,00",42750.0,"R$ 0,61","0,55%","1,59%","2,99%","5,98%","0,53%","0,50%","0,50%","1,59%","-1,32%","-0,78%","-0,37%","R$ 352.271.509,56","R$ 101,40",1.08,,,,,"0,00%",,1
131,OURE11,Títulos e Val. Mob.,"R$ 88,04",60020.0,"R$ 0,75","0,82%","2,16%","4,89%","8,80%","0,72%","0,82%","0,73%","2,16%","-1,04%","-0,23%","-1,54%","R$ 82.837.286,05","R$ 99,58",0.88,"0,75%","0,14%","0,89%","1,60%",,,0
132,XPML11,Shoppings,"R$ 106,00",355840.0,"R$ 0,15","0,14%","0,69%","2,05%","3,15%","0,23%","0,34%","0,26%","0,69%","3,78%","3,92%","-3,23%","R$ 2.006.411.657,54","R$ 110,20",0.96,,,,,"5,20%",,13
133,EDGA11,Lajes Corporativas,"R$ 25,97",52940.0,"R$ 0,15","0,55%","1,54%","0,00%","0,00%","0,51%","0,00%","0,00%","1,54%","0,64%","1,19%","-12,48%","R$ 300.073.035,69","R$ 78,72",0.33,,,,,"46,26%",,1
134,LVBI11,Logística,"R$ 111,84",210390.0,"R$ 0,56","0,50%","1,36%","2,50%","5,37%","0,45%","0,42%","0,45%","1,36%","-1,89%","-1,40%","-3,93%","R$ 1.298.801.100,70","R$ 110,30",1.01,,,,,"3,30%",,8
135,NSLU11,Hospital,"R$ 262,20",5580.0,"R$ 1,78","0,68%","2,02%","3,87%","9,32%","0,67%","0,65%","0,78%","2,02%","0,06%","0,74%","-2,35%","R$ 243.850.897,79","R$ 213,01",1.23,,,,,"0,00%",,1
136,NVHO11,Hospital,"R$ 15,00",3260.0,"R$ 0,07","0,46%","1,35%","3,33%","6,28%","0,45%","0,56%","0,52%","1,68%","-0,66%","-0,20%","-28,39%","R$ 513.175.023,20","R$ 12,37",1.21,,,,,,,1
137,HLOG11,Logística,"R$ 116,27",61300.0,"R$ 0,63","0,54%","1,61%","3,30%","6,41%","0,54%","0,55%","0,53%","2,14%","-0,62%","-0,09%","-0,25%","R$ 509.246.269,02","R$ 119,82",0.97,,,,,"17,00%",,3
138,HGBS11,Shoppings,"R$ 203,90",73210.0,"R$ 0,40","0,20%","0,77%","1,74%","2,65%","0,26%","0,29%","0,22%","1,14%","0,44%","0,64%","-4,67%","R$ 2.200.209.177,42","R$ 220,02",0.93,,,,,"7,67%",,17
139,PQAG11,Logística,"R$ 65,42",1454950.0,"R$ 0,36","0,55%","1,59%","3,11%","0,00%","0,53%","0,52%","0,00%","2,08%","-3,79%","-3,26%","-5,26%","R$ 760.757.277,02","R$ 54,37",1.2,,,,,"0,00%",,1
140,QIFF11,Títulos e Val. Mob.,"R$ 105,00",1150.0,"R$ 0,75","0,71%","2,15%","4,55%","0,00%","0,72%","0,76%","0,00%","2,90%","2,04%","2,77%","7,28%","R$ 14.847.744,25","R$ 98,98",1.06,,,,,,,0
141,HPDP11,Shoppings,"R$ 82,89",40.0,"R$ 0,05","0,06%","0,44%","1,48%","0,00%","0,15%","0,25%","0,00%","0,69%","-0,10%","-0,04%","-3,06%","R$ 293.505.622,22","R$ 100,90",0.82,,,,,"3,40%",,1
142,KNHY11,Títulos e Val. Mob.,"R$ 114,50",123160.0,"R$ 1,20","1,05%","3,13%","6,38%","9,30%","1,04%","1,06%","0,78%","4,39%","-0,20%","0,85%","6,11%","R$ 1.090.085.608,03","R$ 101,96",1.12,,,,,,,0
143,KNCR11,Títulos e Val. Mob.,"R$ 94,44",437930.0,"R$ 0,30","0,32%","0,95%","2,10%","3,94%","0,32%","0,35%","0,33%","1,27%","0,98%","1,30%","7,68%","R$ 3.845.645.753,25","R$ 98,36",0.96,,,,,,,0
144,VCJR11,Títulos e Val. Mob.,"R$ 103,00",74060.0,"R$ 0,75","0,73%","1,86%","4,73%","8,02%","0,62%","0,79%","0,67%","2,69%","-1,44%","-0,72%","0,28%","R$ 1.141.413.861,35","R$ 98,36",1.05,,,,,,,0
145,BBFI11B,Lajes Corporativas,"R$ 2.519,00",2350.0,"R$ 30,00","1,19%","3,77%","7,01%","12,84%","1,26%","1,17%","1,07%","5,02%","5,27%","6,52%","17,16%","R$ 328.167.088,99","R$ 2.524,36",1.0,"1,19%","-0,26%","0,92%","3,37%","72,20%",,2
146,JSRE11,Híbrido,"R$ 95,20",337320.0,"R$ 0,53","0,56%","1,66%","3,30%","6,33%","0,55%","0,55%","0,53%","2,19%","0,68%","1,24%","-2,71%","R$ 2.357.857.312,16","R$ 113,54",0.84,"0,47%","-0,21%","0,25%","0,96%","11,60%","7,80%",5
147,LASC11,Shoppings,"R$ 93,00",215330.0,"R$ 0,20","0,22%","1,26%","2,84%","4,13%","0,42%","0,47%","0,34%","1,78%","-2,52%","-2,31%","-4,38%","R$ 259.395.088,16","R$ 103,01",0.9,,,,,"3,50%",,3
148,RZTR11,Híbrido,"R$ 107,10",275490.0,"R$ 0,70","0,65%","2,26%","4,55%","0,00%","0,75%","0,76%","0,00%","3,00%","4,51%","5,19%","2,60%","R$ 469.216.242,21","R$ 96,67",1.11,,,,,,,0
149,BARI11,Títulos e Val. Mob.,"R$ 109,70",194980.0,"R$ 1,00","0,91%","3,28%","7,76%","12,54%","1,09%","1,29%","1,04%","5,07%","-3,35%","-2,47%","0,85%","R$ 470.320.207,07","R$ 101,49",1.08,,,,,,,0
150,RBVA11,Outros,"R$ 109,05",97740.0,"R$ 0,85","0,78%","2,31%","4,75%","8,79%","0,77%","0,79%","0,73%","3,15%","-1,49%","-0,72%","-1,03%","R$ 1.323.970.702,68","R$ 114,25",0.95,,,,,"0,60%",,72
151,RNGO11,Lajes Corporativas,"R$ 62,50",31050.0,"R$ 0,38","0,61%","1,85%","3,78%","7,37%","0,62%","0,63%","0,61%","2,40%","-3,12%","-2,53%","-9,06%","R$ 270.805.175,79","R$ 101,20",0.62,,,,,"24,20%",,3
152,SADI11,Títulos e Val. Mob.,"R$ 87,00",61880.0,"R$ 0,20","0,23%","0,71%","1,41%","3,02%","0,24%","0,23%","0,25%","0,97%","6,50%","6,75%","14,08%","R$ 319.481.216,39","R$ 100,46",0.87,"0,19%","0,07%","0,26%","0,64%",,,0
153,CTXT11,Lajes Corporativas,"R$ 28,24",3960.0,"R$ 0,05","0,18%","0,50%","1,80%","6,43%","0,17%","0,30%","0,54%","0,76%","-3,62%","-3,45%","-25,90%","R$ 125.469.665,32","R$ 48,36",0.58,"0,10%","0,00%","0,10%","0,21%","58,00%",,1
154,BCRI11,Títulos e Val. Mob.,"R$ 119,30",110170.0,"R$ 1,51","1,27%","3,16%","6,00%","10,40%","1,05%","1,00%","0,87%","3,92%","4,42%","5,74%","4,73%","R$ 472.146.976,85","R$ 107,31",1.11,,,,,,,0
155,SPTW11,Lajes Corporativas,"R$ 61,99",49840.0,"R$ 0,58","0,94%","8,37%","11,62%","16,87%","2,79%","1,94%","1,41%","9,36%","-23,40%","-22,69%","-21,93%","R$ 93.346.867,45","R$ 51,92",1.19,,,,,"0,00%",,1
156,CBOP11,Lajes Corporativas,"R$ 75,00",10270.0,"R$ 0,49","0,65%","1,94%","4,45%","8,02%","0,65%","0,74%","0,67%","2,62%","-3,14%","-2,51%","6,18%","R$ 128.454.376,14","R$ 90,78",0.83,,,,,"10,37%","10,63%",1
157,XPLG11,Logística,"R$ 116,00",467010.0,"R$ 0,60","0,52%","1,51%","2,92%","5,63%","0,50%","0,49%","0,47%","1,98%","-0,15%","0,36%","-2,46%","R$ 3.001.645.978,98","R$ 110,76",1.05,,,,,"8,20%","3,20%",13
158,HGLG11,Logística,"R$ 174,00",330380.0,"R$ 0,78","0,45%","1,33%","3,68%","6,21%","0,44%","0,61%","0,52%","1,76%","-1,13%","-0,69%","-1,43%","R$ 2.709.068.264,88","R$ 146,94",1.18,,,,,"15,20%","6,50%",17
159,HGPO11,Lajes Corporativas,"R$ 218,56",5540.0,"R$ 1,01","0,46%","1,36%","2,66%","5,25%","0,45%","0,44%","0,44%","1,79%","-1,99%","-1,54%","-3,93%","R$ 401.912.421,14","R$ 243,58",0.9,,,,,"1,73%","1,72%",2
160,URPR11,Outros,"R$ 130,34",227260.0,"R$ 1,19","0,91%","4,70%","9,44%","0,00%","1,57%","1,57%","0,00%","6,44%","-1,90%","-1,00%","7,45%","R$ 74.476.869,36","R$ 98,68",1.32,"2,91%","-3,20%","-0,38%","3,72%",,,0
161,HGRE11,Lajes Corporativas,"R$ 137,77",150380.0,"R$ 0,67","0,49%","1,43%","2,92%","5,47%","0,48%","0,49%","0,46%","1,87%","-0,02%","0,46%","-6,42%","R$ 1.999.709.851,30","R$ 169,21",0.81,,,,,"23,42%","26,23%",21
162,VGHF11,Títulos e Val. Mob.,"R$ 10,01",579520.0,"R$ 0,08","0,80%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,80%","0,50%","1,31%","1,31%","R$ 160.146.466,10","R$ 9,72",1.03,,,,,,,0
163,TGAR11,Outros,"R$ 140,00",478630.0,"R$ 1,26","0,90%","2,65%","5,33%","10,61%","0,88%","0,89%","0,88%","3,49%","2,33%","3,25%","1,01%","R$ 952.034.746,67","R$ 128,68",1.09,"1,01%","-0,92%","0,08%","0,77%",,,0
164,PATL11,Híbrido,"R$ 93,00",236990.0,"R$ 0,57","0,61%","1,84%","3,57%","0,00%","0,61%","0,60%","0,00%","2,43%","2,05%","2,68%","1,73%","R$ 482.493.670,47","R$ 96,66",0.96,"0,59%","-0,43%","0,15%","1,54%","7,00%","0,00%",2
165,PORD11,Títulos e Val. Mob.,"R$ 103,50",42520.0,"R$ 0,90","0,87%","2,50%","5,06%","9,68%","0,83%","0,84%","0,81%","3,29%","-1,05%","-0,19%","3,36%","R$ 200.145.258,15","R$ 101,45",1.02,,,,,,,0
166,TEPP11,Lajes Corporativas,"R$ 84,09",83580.0,"R$ 0,45","0,54%","1,57%","3,25%","6,57%","0,52%","0,54%","0,55%","2,12%","-2,11%","-1,58%","-5,00%","R$ 400.243.437,11","R$ 94,80",0.89,,,,,"20,00%",,4
167,PLRI11,Títulos e Val. Mob.,"R$ 45,60",80.0,"R$ 0,28","0,61%","1,56%","3,20%","6,47%","0,52%","0,53%","0,54%","2,08%","-0,87%","-0,26%","-0,73%","R$ 52.807.296,98","R$ 55,34",0.82,,,,,,,0
168,RDPD11,Títulos e Val. Mob.,"R$ 88,50",1660.0,"R$ 0,57","0,64%","1,60%","3,06%","5,71%","0,53%","0,51%","0,48%","1,98%","4,92%","5,59%","6,50%","R$ 106.552.478,51","R$ 98,84",0.9,,,,,,,0
169,VTLT11,Logística,"R$ 111,00",34430.0,"R$ 0,75","0,68%","2,00%","3,88%","7,08%","0,67%","0,65%","0,59%","2,65%","-1,42%","-0,75%","-2,47%","R$ 216.125.538,57","R$ 102,19",1.09,,,,,"0,00%","0,00%",1
170,GALG11,Híbrido,"R$ 111,97",161420.0,"R$ 0,84","0,75%","2,22%","4,27%","0,00%","0,74%","0,71%","0,00%","2,95%","-0,87%","-0,12%","3,91%","R$ 571.559.089,48","R$ 101,83",1.1,,,,,"0,00%","0,00%",6
171,BBPO11,Lajes Corporativas,"R$ 116,28",124480.0,"R$ 1,08","0,93%","2,82%","5,42%","9,84%","0,94%","0,90%","0,82%","3,76%","0,16%","1,09%","4,97%","R$ 1.601.777.328,99","R$ 100,62",1.16,,,,,"0,00%","0,00%",64
172,BNFS11,Outros,"R$ 122,95",4230.0,"R$ 1,12","0,91%","2,55%","4,98%","9,48%","0,85%","0,83%","0,79%","3,33%","-0,85%","0,05%","0,33%","R$ 71.868.624,94","R$ 102,67",1.2,,,,,,,18
173,RBCO11,Lajes Corporativas,"R$ 60,46",75050.0,"R$ 0,35","0,58%","1,86%","3,74%","6,77%","0,62%","0,62%","0,56%","2,51%","-11,53%","-11,02%","-26,63%","R$ 385.537.348,53","R$ 102,02",0.59,,,,,"32,00%","14,00%",4
174,CXCO11,Lajes Corporativas,"R$ 103,22",39790.0,"R$ 0,58","0,56%","0,56%","0,56%","0,56%","0,19%","0,09%","0,05%","0,56%","3,22%","3,80%","3,80%","R$ 392.064.499,71","R$ 99,90",1.03,,,,,,,0
175,HGIC11,Títulos e Val. Mob.,"R$ 105,60",169590.0,"R$ 0,81","0,77%","0,77%","0,77%","0,77%","0,26%","0,13%","0,06%","0,77%","5,60%","6,41%","6,41%","R$ 13.140.665,49","R$ 102,39",1.03,,,,,,,0
176,PVBI11,Lajes Corporativas,"R$ 96,65",173220.0,"R$ 0,50","0,52%","1,55%","3,03%","0,00%","0,52%","0,50%","0,00%","1,55%","0,20%","0,72%","0,54%","R$ 937.390.900,16","R$ 96,44",1.0,,,,,"0,00%","0,00%",2
177,PQDP11,Shoppings,"R$ 2.889,99",160.0,"R$ 1,28","0,04%","1,01%","1,84%","0,00%","0,34%","0,31%","0,00%","1,01%","5,28%","5,33%","2,43%","R$ 858.198.969,76","R$ 3.598,67",0.8,,,,,"4,20%",,1
178,XPSF11,Outros,"R$ 97,65",273590.0,"R$ 0,80","0,82%","2,36%","4,68%","9,15%","0,79%","0,78%","0,76%","3,12%","0,79%","1,62%","4,70%","R$ 424.734.197,61","R$ 98,09",1.0,"0,74%","-1,17%","-0,43%","1,38%",,,0
179,BBFO11,Títulos e Val. Mob.,"R$ 89,90",6760.0,"R$ 0,47","0,52%","1,65%","0,00%","0,00%","0,55%","0,00%","0,00%","1,98%","-7,68%","-7,20%","-2,78%","R$ 389.795.067,98","R$ 97,35",0.92,"0,60%","-0,38%","0,22%","0,22%",,,0
180,IFIE11,Títulos e Val. Mob.,"R$ 97,00",18970.0,"R$ 0,41","0,42%","1,32%","2,52%","0,00%","0,44%","0,42%","0,00%","1,75%","-2,27%","-1,85%","4,87%","R$ 80.938.474,29","R$ 89,88",1.08,,,,,,,0
181,CXCE11B,Outros,"R$ 93,00",57320.0,"R$ 0,92","0,99%","3,14%","5,77%","10,70%","1,05%","0,96%","0,89%","4,04%","13,32%","14,44%","-5,58%","R$ 138.995.510,65","R$ 81,14",1.15,,,,,"0,00%",,1
182,PATC11,Lajes Corporativas,"R$ 69,00",53520.0,"R$ 0,31","0,45%","1,25%","2,31%","4,16%","0,42%","0,39%","0,35%","1,60%","0,29%","0,74%","-16,58%","R$ 301.119.063,31","R$ 86,59",0.8,,,,,"19,70%","10,30%",5
183,MFAI11,Híbrido,"R$ 102,05",12690.0,"R$ 0,90","0,88%","2,45%","5,45%","0,00%","0,82%","0,91%","0,00%","3,06%","-2,72%","-1,86%","-10,45%","R$ 29.080.317,69","R$ 95,92",1.06,,,,,,,0
184,RFOF11,Títulos e Val. Mob.,"R$ 85,05",59710.0,"R$ 0,63","0,74%","2,21%","4,48%","7,27%","0,74%","0,75%","0,61%","2,91%","-1,89%","-1,17%","-2,72%","R$ 100.641.131,08","R$ 93,34",0.91,,,,,,,0
185,VRTA11,Títulos e Val. Mob.,"R$ 115,69",123980.0,"R$ 0,90","0,78%","2,35%","4,61%","8,39%","0,78%","0,77%","0,70%","3,13%","0,60%","1,38%","3,04%","R$ 1.002.329.166,68","R$ 100,23",1.15,,,,,,,0
186,BPFF11,Títulos e Val. Mob.,"R$ 77,90",126140.0,"R$ 0,57","0,73%","2,19%","4,24%","7,72%","0,73%","0,71%","0,64%","2,90%","1,18%","1,92%","-0,14%","R$ 382.326.190,25","R$ 85,11",0.92,,,,,,,0
187,HFOF11,Títulos e Val. Mob.,"R$ 99,75",508620.0,"R$ 0,60","0,60%","1,69%","3,46%","7,10%","0,56%","0,58%","0,59%","2,22%","-0,94%","-0,35%","-2,15%","R$ 2.077.612.502,78","R$ 96,42",1.03,,,,,,,0
188,MALL11,Shoppings,"R$ 99,99",187710.0,"R$ 0,40","0,40%","1,47%","3,25%","4,97%","0,49%","0,54%","0,41%","2,06%","5,05%","5,47%","-3,17%","R$ 794.035.289,87","R$ 105,03",0.95,,,,,"3,00%",,7
189,PLCR11,Híbrido,"R$ 96,73",95580.0,"R$ 0,80","0,83%","2,61%","5,06%","7,71%","0,87%","0,84%","0,64%","3,41%","0,78%","1,61%","5,75%","R$ 207.872.210,94","R$ 98,56",0.98,,,,,,,0
190,HREC11,Títulos e Val. Mob.,"R$ 103,83",51630.0,"R$ 0,85","0,82%","2,31%","2,31%","0,00%","0,77%","0,39%","0,00%","2,31%","-0,16%","0,65%","2,91%","R$ 87.571.342,35","R$ 97,09",1.07,,,,,,,0
191,OUJP11,Títulos e Val. Mob.,"R$ 105,28",76570.0,"R$ 0,65","0,62%","1,96%","4,33%","7,46%","0,65%","0,72%","0,62%","2,61%","-1,40%","-0,80%","0,23%","R$ 284.435.065,39","R$ 103,77",1.01,,,,,,,0
192,KNSC11,Títulos e Val. Mob.,"R$ 101,93",289670.0,"R$ 0,93","0,91%","2,76%","0,00%","0,00%","0,92%","0,00%","0,00%","4,00%","-6,49%","-5,63%","2,48%","R$ 246.933.690,22","R$ 93,79",1.09,,,,,,,0
193,KNIP11,Títulos e Val. Mob.,"R$ 113,00",2822160.0,"R$ 1,00","0,88%","2,80%","5,98%","9,45%","0,93%","1,00%","0,79%","3,92%","-2,54%","-1,68%","3,28%","R$ 4.801.881.923,30","R$ 101,88",1.11,,,,,,,0
194,FIGS11,Shoppings,"R$ 59,29",51490.0,"R$ 0,10","0,17%","0,79%","2,22%","0,00%","0,26%","0,37%","0,00%","1,22%","0,10%","0,27%","-10,49%","R$ 268.691.469,02","R$ 94,28",0.63,,,,,"12,10%",,2
195,KNRI11,Híbrido,"R$ 149,15",463150.0,"R$ 0,69","0,46%","1,35%","2,59%","4,97%","0,45%","0,43%","0,41%","1,78%","-2,34%","-1,89%","-4,99%","R$ 3.751.807.943,34","R$ 155,32",0.96,,,,,"6,44%","11,02%",20
196,KFOF11,Títulos e Val. Mob.,"R$ 95,20",30110.0,"R$ 0,55","0,58%","1,70%","3,13%","6,04%","0,57%","0,52%","0,50%","2,19%","0,25%","0,83%","-4,96%","R$ 473.325.166,32","R$ 104,41",0.91,,,,,,,0
197,NEWL11,Híbrido,"R$ 105,00",1330.0,"R$ 0,90","0,86%","2,58%","5,14%","8,38%","0,86%","0,86%","0,70%","3,43%","1,45%","2,32%","2,50%","R$ 137.967.084,81","R$ 110,66",0.95,,,,,"0,00%",,1
198,HSRE11,Híbrido,,,"R$ 0,54","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,"0,00%","0,00%","0,00%","R$ 826.773.844,92","R$ 97,06",,,,,,"0,00%",,2
199,PLOG11,,"R$ 96,92",6610.0,"R$ 0,67","0,69%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,69%","0,00%","0,69%","0,69%","R$ 71.718.868,95","R$ 95,63",1.01,,,,,"0,00%",,1
200,HSLG11,Logística,"R$ 108,50",217140.0,"R$ 0,58","0,53%","1,57%","0,00%","0,00%","0,52%","0,00%","0,00%","2,08%","-2,24%","-1,72%","-2,80%","R$ 1.333.583.813,25","R$ 105,34",1.03,,,,,"4,60%",,5
201,MXRF11,Híbrido,"R$ 10,66",9581120.0,"R$ 0,08","0,75%","2,26%","4,25%","8,04%","0,75%","0,71%","0,67%","3,01%","2,50%","3,27%","3,44%","R$ 2.020.557.088,53","R$ 10,09",1.06,,,,,,,0
202,XPCM11,Lajes Corporativas,"R$ 42,90",68890.0,"R$ 0,39","0,91%","2,78%","8,10%","17,29%","0,93%","1,35%","1,44%","3,44%","6,11%","7,07%","-23,80%","R$ 175.883.719,98","R$ 72,84",0.59,,,,,"100,00%",,1
203,RBED11,Outros,"R$ 142,49",44270.0,"R$ 1,03","0,72%","2,12%","4,07%","7,74%","0,71%","0,68%","0,64%","2,77%","-1,70%","-0,99%","-4,88%","R$ 269.145.282,00","R$ 150,59",0.95,"0,68%","0,02%","0,71%","2,07%","0,00%",,5
204,HUSC11,Outros,"R$ 134,43",110.0,"R$ 0,73","0,54%","1,55%","2,99%","0,00%","0,52%","0,50%","0,00%","2,02%","-2,16%","-1,63%","-10,81%","R$ 103.056.744,44","R$ 129,69",1.04,"0,56%","-0,04%","0,52%","1,50%",,,0
205,HABT11,Títulos e Val. Mob.,"R$ 122,00",200370.0,"R$ 1,80","1,48%","3,74%","7,48%","12,62%","1,25%","1,25%","1,05%","4,73%","1,33%","2,82%","1,89%","R$ 547.290.224,41","R$ 101,12",1.21,,,,,,,0
206,HGFF11,Títulos e Val. Mob.,"R$ 89,44",73070.0,"R$ 0,55","0,61%","1,80%","3,90%","7,25%","0,60%","0,65%","0,60%","2,36%","-2,78%","-2,18%","-5,97%","R$ 277.317.662,35","R$ 96,84",0.92,,,,,,,0
207,JFLL11,Residencial,"R$ 96,50",6210.0,"R$ 0,62","0,64%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","2,04%","2,92%","3,58%","-1,52%","R$ 145.084.057,88","R$ 96,68",1.0,,,,,"30,00%",,2
208,HGRU11,Híbrido,"R$ 122,35",493130.0,"R$ 0,68","0,56%","1,64%","3,25%","6,49%","0,55%","0,54%","0,54%","2,16%","-1,24%","-0,69%","-2,84%","R$ 2.167.663.009,67","R$ 117,77",1.04,,,,,"0,00%","0,00%",16
